
10,1254962
10,1416581
20,1815693
30,1818683
30,1804422
40,1776983
50,1810722
60,1817267
70,1721564
80,1677219
90,1731638
100,1758184
110,1740457
120,1711675
130,1717183
1,2024342
2,608264
3,780211
4,910939
5,994962
6,1036935
7,1041248
8,1065847
9,1070281
10,1074996
11,1075309
12,1075478
13,1073283
14,1063589
15,1084804
16,1095896
17,1091220
18,1090505
19,1074703
20,1085906
